🤠雷蒙影视直播,#genre#
东南卫视,http://59.35.185.47:8188/udp/239.77.1.104:5146$雷蒙影视•IPV4『线路22』
东南卫视,http://220.169.100.41:10087/udp/239.76.245.190:1234$雷蒙影视•IPV4『线路23』
东南卫视,http://58.46.210.223:4022/udp/239.76.252.190:9000$雷蒙影视•IPV4『线路24』
东南卫视,http://58.46.210.223:4022/udp/239.76.245.190:1234$雷蒙影视•IPV4『线路25』
东南卫视,http://220.169.100.41:10087/udp/239.76.252.190:9000$雷蒙影视•IPV4『线路26』
东南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=东南卫视$雷蒙影视•IPV4『线路27』
东南卫视,http://39.164.174.139:5000/nl.m3u8?id=DNWS$雷蒙影视•IPV4『线路28』
东南卫视,http://171.15.18.199:8180/TV00000000000000000033@HHZT$雷蒙影视•IPV4『线路29』
东南卫视,http://8.138.7.223/tv/migu2.php?id=91$雷蒙影视•IPV4『线路30』
东南卫视,http://58.17.48.228:808/hls/47/index.m3u8$雷蒙影视•IPV4『线路31』
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5$雷蒙影视•IPV4『线路32』
东南卫视,http://8.138.7.223/tv/fjtv1.php?id=dnws$雷蒙影视•IPV4『线路33』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$雷蒙影视•IPV4『线路34』
东南卫视,http://smart.tv.home.kg/smtv.php?id=fujian$雷蒙影视•IPV4『线路35』
东南卫视,http://61.138.128.226:19901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路36』
东南卫视,http://fn.tmde.top:35455/nptv/dongnan.m3u8$雷蒙影视•IPV4『线路37』
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8$雷蒙影视•IPV4『线路38』
深圳卫视,http://221.196.34.247:4022/udp/225.1.1.117:5002$雷蒙影视•IPV4『线路1』
深圳卫视,http://123.101.98.129:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路2』
深圳卫视,http://123.101.98.129:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路3』
深圳卫视,http://106.42.108.91:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路4』
深圳卫视,http://106.42.108.91:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路5』
深圳卫视,http://123.101.98.163:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路6』
深圳卫视,http://123.101.98.163:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路7』
深圳卫视,http://116.21.87.83:8888/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路8』
深圳卫视,http://116.21.87.83:8888/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路9』
深圳卫视,http://116.21.87.83:8889/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路10』
深圳卫视,http://116.21.87.83:8889/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路11』
深圳卫视,http://183.30.199.99:8886/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路12』
深圳卫视,http://183.30.199.99:8886/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路13』
深圳卫视,http://183.155.254.220:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路14』
深圳卫视,http://115.230.188.101:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路15』
深圳卫视,http://115.220.243.30:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路16』
深圳卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.46:9794$雷蒙影视•IPV4『线路17』
深圳卫视,http://60.164.229.62:4040/udp/239.255.30.135:8231$雷蒙影视•IPV4『线路18』
深圳卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路19』
深圳卫视,http://113.64.94.175:9901/tsfile/live/1048_1.m3u8$雷蒙影视•IPV4『线路20』
深圳卫视,http://59.35.185.47:8188/udp/239.77.1.3:5146$雷蒙影视•IPV4『线路21』
深圳卫视,http://59.35.185.47:8188/udp/239.77.0.130:5146$雷蒙影视•IPV4『线路22』
深圳卫视,http://113.101.245.46:9988/udp/239.77.0.130:5146$雷蒙影视•IPV4『线路23』
深圳卫视,http://113.101.245.46:9988/udp/239.77.1.3:5146$雷蒙影视•IPV4『线路24』
深圳卫视,http://220.169.100.41:10087/udp/239.76.246.188:1234$雷蒙影视•IPV4『线路25』
深圳卫视,http://220.169.100.41:10087/udp/239.76.253.188:9000$雷蒙影视•IPV4『线路26』
深圳卫视,http://58.46.210.223:4022/udp/239.76.246.188:1234$雷蒙影视•IPV4『线路27』
深圳卫视,http://58.46.210.223:4022/udp/239.76.253.188:9000$雷蒙影视•IPV4『线路28』
深圳卫视,http://qwt.zhibotv.top:2016/全网通.php?id=深圳卫视$雷蒙影视•IPV4『线路29』
深圳卫视,http://39.164.174.139:5000/nl.m3u8?id=SZWSHD$雷蒙影视•IPV4『线路30』
深圳卫视,http://171.15.18.199:8180/TV00000000000000000026@HHZT$雷蒙影视•IPV4『线路31』
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$雷蒙影视•IPV4『线路32』
深圳卫视,http://1.197.249.194:9901/tsfile/live/0126_1.m3u8$雷蒙影视•IPV4『线路33』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$雷蒙影视•IPV4『线路34』
深圳卫视,http://58.17.48.228:808/hls/52/index.m3u8$雷蒙影视•IPV4『线路35』
深圳卫视,http://8.138.7.223/tv/dl/careryun.php?id=25$雷蒙影视•IPV4『线路36』
深圳卫视,http://39.164.180.36:19901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路37』
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路38』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路39』
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$雷蒙影视•IPV4『线路40』
深圳卫视,http://fn.tmde.top:35455/nptv/shenzheng.m3u8$雷蒙影视•IPV4『线路41』
深圳卫视,http://61.138.128.226:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路42』
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路43』
深圳卫视,http://113.57.111.4:1111/tsfile/live/1023_1.m3u8$雷蒙影视•IPV4『线路44』
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8$雷蒙影视•IPV4『线路45』
广东卫视,http://221.196.34.247:4022/udp/225.1.1.116:5002$雷蒙影视•IPV4『线路1』
广东卫视,http://123.101.98.129:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路2』
广东卫视,http://123.101.98.129:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路3』
广东卫视,http://106.42.108.91:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路4』
广东卫视,http://106.42.108.91:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路5』
广东卫视,http://123.101.98.163:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路6』
广东卫视,http://123.101.98.163:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路7』
广东卫视,http://116.21.87.83:8888/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路8』
广东卫视,http://116.21.87.83:8888/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路9』
广东卫视,http://116.21.87.83:8889/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路10』
广东卫视,http://116.21.87.83:8889/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路11』
广东卫视,http://183.30.199.99:8886/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路12』
广东卫视,http://183.30.199.99:8886/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路13』
广东卫视,http://183.155.254.220:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路14』
广东卫视,http://115.230.188.101:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路15』
广东卫视,http://115.220.243.30:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路16』
广东卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.33:8192$雷蒙影视•IPV4『线路17』
广东卫视,http://60.164.229.62:4040/udp/239.255.30.134:8231$雷蒙影视•IPV4『线路18』
广东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路19』
广东卫视,http://58.46.179.245:4022/udp/239.76.245.189:1234$雷蒙影视•IPV4『线路20』
广东卫视,http://58.46.210.223:4022/udp/239.76.245.189:1234$雷蒙影视•IPV4『线路21』
广东卫视,http://220.169.100.41:10087/udp/239.76.245.189:1234$雷蒙影视•IPV4『线路22』
广东卫视,http://59.35.185.47:8188/udp/239.77.1.19:5146$雷蒙影视•IPV4『线路23』
广东卫视,http://59.35.185.47:8188/udp/239.77.0.166:5146$雷蒙影视•IPV4『线路24』
广东卫视,http://59.35.185.47:8188/udp/239.77.1.152:5146$雷蒙影视•IPV4『线路25』
广东卫视,http://58.46.210.223:4022/udp/239.76.252.189:9000$雷蒙影视•IPV4『线路26』
广东卫视,http://220.169.100.41:10087/udp/239.76.252.189:9000$雷蒙影视•IPV4『线路27』
广东卫视,http://113.101.245.46:9988/udp/239.77.1.19:5146$雷蒙影视•IPV4『线路28』
广东卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广东卫视$雷蒙影视•IPV4『线路29』
广东卫视,http://39.164.174.139:5000/nl.m3u8?id=GDWSHD$雷蒙影视•IPV4『线路30』
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT$雷蒙影视•IPV4『线路31』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.84:5146$雷蒙影视•IPV4『线路32』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.166:5146$雷蒙影视•IPV4『线路33』
广东卫视,http://8.138.7.223/tv/migu2.php?id=30$雷蒙影视•IPV4『线路34』
广东卫视,http://8.138.7.223/tv/migu3.php?id=gdws$雷蒙影视•IPV4『线路35』
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$雷蒙影视•IPV4『线路36』
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$雷蒙影视•IPV4『线路37』
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路38』
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$雷蒙影视•IPV4『线路39』
广东卫视,http://58.17.48.228:808/hls/45/index.m3u8$雷蒙影视•IPV4『线路40』
广东卫视,http://www.dsk.cc/php/bfgd.php?id=gdws$雷蒙影视•IPV4『线路41』
广东卫视,http://8.134.252.79:2222/rtp/239.10.0.141:1025$雷蒙影视•IPV4『线路42』
广东卫视,http://8.134.252.79:2222/rtp/239.20.0.131:2060$雷蒙影视•IPV4『线路43』
广东卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=r79WJV&tk=bknhp6JvJlqE$雷蒙影视•IPV4『线路44』
广东卫视,http://8.138.7.223/tv/gd.php?id=0001$雷蒙影视•IPV4『线路45』
广东卫视,http://39.164.180.36:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路46』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路47』
广东卫视,http://8.138.7.223/tv/dl/careryun.php?id=27$雷蒙影视•IPV4『线路48』
广东卫视,http://113.15.109.216:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路49』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路50』
广东卫视,http://58.19.38.162:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路51』
广东卫视,http://fn.tmde.top:35455/nptv/guangdong.m3u8$雷蒙影视•IPV4『线路52』
广西卫视,http://123.121.93.25:8686/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路1』
广西卫视,http://coolcat.synology.me:4022/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路2』
广西卫视,http://222.129.33.14:8888/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路3』
广西卫视,http://221.196.34.247:4022/udp/225.1.2.81:5002$雷蒙影视•IPV4『线路4』
广西卫视,http://123.101.98.129:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路5』
广西卫视,http://123.101.98.129:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路6』
广西卫视,http://106.42.108.91:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路7』
广西卫视,http://106.42.108.91:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路8』
广西卫视,http://123.101.98.163:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路9』
广西卫视,http://123.101.98.163:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路10』
广西卫视,http://223.10.115.195:8082/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路11』
广西卫视,http://223.10.39.207:8083/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路12』
广西卫视,http://223.10.39.207:8082/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路13』
广西卫视,http://183.155.254.220:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路14』
广西卫视,http://115.230.188.101:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路15』
广西卫视,http://115.220.243.30:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路16』
广西卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.48:8282$雷蒙影视•IPV4『线路17』
广西卫视,http://60.164.229.62:4040/udp/239.255.29.4:8231$雷蒙影视•IPV4『线路18』
广西卫视,http://113.64.94.175:9901/tsfile/live/1054_1.m3u8$雷蒙影视•IPV4『线路19』
广西卫视,http://220.169.100.41:10087/udp/239.76.254.54:9000$雷蒙影视•IPV4『线路20』
广西卫视,http://58.46.210.223:4022/udp/239.76.254.54:9000$雷蒙影视•IPV4『线路21』
广西卫视,http://58.46.179.245:4022/udp/239.76.254.54:9000$雷蒙影视•IPV4『线路22』
广西卫视,http://59.35.185.47:8188/udp/239.253.43.36:5146$雷蒙影视•IPV4『线路23』
广西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广西卫视$雷蒙影视•IPV4『线路24』
广西卫视,http://39.164.174.139:5000/nl.m3u8?id=GXWS$雷蒙影视•IPV4『线路25』
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT$雷蒙影视•IPV4『线路26』
广西卫视,http://8.138.7.223/tv/migu3.php?id=gxws$雷蒙影视•IPV4『线路27』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$雷蒙影视•IPV4『线路28』
广西卫视,http://1.197.249.194:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路29』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路30』
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$雷蒙影视•IPV4『线路31』
广西卫视,http://58.17.48.228:808/hls/44/index.m3u8$雷蒙影视•IPV4『线路32』
广西卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=fXXc21&tk=bknhp6JvJlqE$雷蒙影视•IPV4『线路33』
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$雷蒙影视•IPV4『线路34』
广西卫视,http://smart.tv.home.kg/smtv.php?id=guangxi$雷蒙影视•IPV4『线路35』
广西卫视,http://39.164.180.36:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路36』
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路37』
广西卫视,http://8.138.7.223/tv/dl/careryun.php?id=40$雷蒙影视•IPV4『线路38』
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$雷蒙影视•IPV4『线路39』
广西卫视,http://101.66.195.152:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路40』
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路41』
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路42』
广西卫视,http://61.138.128.226:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路43』
广西卫视,http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top$雷蒙影视•IPV4『线路44』
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路45』
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路46』
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8$雷蒙影视•IPV4『线路47』
厦门卫视,http://123.121.93.25:8686/rtp/239.3.1.143:4120$雷蒙影视•IPV4『线路1』
厦门卫视,http://coolcat.synology.me:4022/rtp/239.3.1.143:4120$雷蒙影视•IPV4『线路2』
厦门卫视,http://222.129.33.14:8888/rtp/239.3.1.143:4120$雷蒙影视•IPV4『线路3』
厦门卫视,http://223.10.115.195:8082/udp/239.1.1.71:8071$雷蒙影视•IPV4『线路4』
厦门卫视,http://223.10.39.207:8083/udp/239.1.1.71:8071$雷蒙影视•IPV4『线路5』
厦门卫视,http://223.10.39.207:8082/udp/239.1.1.71:8071$雷蒙影视•IPV4『线路6』
厦门卫视,http://171.213.130.23:8088/udp/239.93.42.57:5140$雷蒙影视•IPV4『线路7』
厦门卫视,http://221.237.92.253:9999/udp/239.93.42.57:5140$雷蒙影视•IPV4『线路8』
厦门卫视,http://222.211.162.3:8888/udp/239.93.42.57:5140$雷蒙影视•IPV4『线路9』
厦门卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.11:8060$雷蒙影视•IPV4『线路10』
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$雷蒙影视•IPV4『线路11』
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws$雷蒙影视•IPV4『线路12』
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$雷蒙影视•IPV4『线路13』
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$雷蒙影视•IPV4『线路14』
厦门卫视,http://8.138.7.223/tv/xmtv.php?id=xmws$雷蒙影视•IPV4『线路15』
南方卫视,http://49.77.104.103:8554/udp/239.49.1.249:6000$雷蒙影视•IPV4『线路1』
南方卫视,http://123.121.93.25:8686/rtp/239.3.1.161:8001$雷蒙影视•IPV4『线路2』
南方卫视,http://coolcat.synology.me:4022/rtp/239.3.1.161:8001$雷蒙影视•IPV4『线路3』
南方卫视,http://222.129.33.14:8888/rtp/239.3.1.161:8001$雷蒙影视•IPV4『线路4』
甘肃卫视,http://49.77.104.103:8554/udp/239.49.1.238:6000$雷蒙影视•IPV4『线路1』
甘肃卫视,http://123.121.93.25:8686/rtp/239.3.1.49:8188$雷蒙影视•IPV4『线路2』
甘肃卫视,http://coolcat.synology.me:4022/rtp/239.3.1.49:8188$雷蒙影视•IPV4『线路3』
甘肃卫视,http://222.129.33.14:8888/rtp/239.3.1.49:8188$雷蒙影视•IPV4『线路4』
甘肃卫视,http://221.196.34.247:4022/udp/225.1.1.30:5002$雷蒙影视•IPV4『线路5』
甘肃卫视,http://123.101.98.129:2000/rtp/239.16.20.102:11020$雷蒙影视•IPV4『线路6』
甘肃卫视,http://123.101.98.129:2000/rtp/239.16.10.114:2000$雷蒙影视•IPV4『线路7』
甘肃卫视,http://106.42.108.91:2000/rtp/239.16.20.102:11020$雷蒙影视•IPV4『线路8』
甘肃卫视,http://106.42.108.91:2000/rtp/239.16.10.114:2000$雷蒙影视•IPV4『线路9』
甘肃卫视,http://123.101.98.163:2000/rtp/239.16.20.102:11020$雷蒙影视•IPV4『线路10』
甘肃卫视,http://123.101.98.163:2000/rtp/239.16.10.114:2000$雷蒙影视•IPV4『线路11』
甘肃卫视,http://223.10.115.195:8082/udp/239.1.1.51:8051$雷蒙影视•IPV4『线路12』
甘肃卫视,http://223.10.39.207:8083/udp/239.1.1.51:8051$雷蒙影视•IPV4『线路13』
甘肃卫视,http://223.10.39.207:8082/udp/239.1.1.51:8051$雷蒙影视•IPV4『线路14』
甘肃卫视,http://183.155.254.220:9999/rtp/233.50.201.149:5140$雷蒙影视•IPV4『线路15』
甘肃卫视,http://115.230.188.101:9999/rtp/233.50.201.149:5140$雷蒙影视•IPV4『线路16』
甘肃卫视,http://115.220.243.30:9999/rtp/233.50.201.149:5140$雷蒙影视•IPV4『线路17』
甘肃卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.225:9338$雷蒙影视•IPV4『线路18』
甘肃卫视,http://60.164.229.62:4040/udp/239.255.30.249:8231$雷蒙影视•IPV4『线路19』
甘肃卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路20』
甘肃卫视,http://39.164.174.139:5000/nl.m3u8?id=GSWS$雷蒙影视•IPV4『线路21』
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.0.189:5146$雷蒙影视•IPV4『线路22』
甘肃卫视,http://8.138.7.223/tv/migu3.php?id=gsws$雷蒙影视•IPV4『线路23』
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$雷蒙影视•IPV4『线路24』
甘肃卫视,http://58.17.48.228:808/hls/64/index.m3u8$雷蒙影视•IPV4『线路25』
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路26』
甘肃卫视,http://39.164.180.36:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路27』
甘肃卫视,http://fn.tmde.top:35455/nptv/gansu.m3u8$雷蒙影视•IPV4『线路28』
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$雷蒙影视•IPV4『线路29』
甘肃卫视,http://61.138.128.226:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路30』
贵州卫视,http://221.196.34.247:4022/udp/225.1.2.28:5002$雷蒙影视•IPV4『线路1』
贵州卫视,http://123.101.98.129:2000/rtp/239.16.20.81:10810$雷蒙影视•IPV4『线路2』
贵州卫视,http://123.101.98.129:2000/rtp/239.16.10.15:2000$雷蒙影视•IPV4『线路3』
贵州卫视,http://106.42.108.91:2000/rtp/239.16.20.81:10810$雷蒙影视•IPV4『线路4』
贵州卫视,http://106.42.108.91:2000/rtp/239.16.10.15:2000$雷蒙影视•IPV4『线路5』
贵州卫视,http://123.101.98.163:2000/rtp/239.16.20.81:10810$雷蒙影视•IPV4『线路6』
贵州卫视,http://123.101.98.163:2000/rtp/239.16.10.15:2000$雷蒙影视•IPV4『线路7』
贵州卫视,http://116.21.87.83:8888/udp/239.77.0.59:5146$雷蒙影视•IPV4『线路8』
贵州卫视,http://116.21.87.83:8888/udp/239.77.1.61:5146$雷蒙影视•IPV4『线路9』
贵州卫视,http://116.21.87.83:8889/udp/239.77.0.59:5146$雷蒙影视•IPV4『线路10』
贵州卫视,http://116.21.87.83:8889/udp/239.77.1.61:5146$雷蒙影视•IPV4『线路11』
贵州卫视,http://183.30.199.99:8886/udp/239.77.0.59:5146$雷蒙影视•IPV4『线路12』
贵州卫视,http://183.30.199.99:8886/udp/239.77.1.61:5146$雷蒙影视•IPV4『线路13』
贵州卫视,http://183.155.254.220:9999/rtp/233.50.201.142:5140$雷蒙影视•IPV4『线路14』
贵州卫视,http://115.230.188.101:9999/rtp/233.50.201.142:5140$雷蒙影视•IPV4『线路15』
贵州卫视,http://115.220.243.30:9999/rtp/233.50.201.142:5140$雷蒙影视•IPV4『线路16』
贵州卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.159:8942$雷蒙影视•IPV4『线路17』
贵州卫视,http://60.164.229.62:4040/udp/239.255.30.98:8231$雷蒙影视•IPV4『线路18』
贵州卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EnqBF03rFwPucF8ODtWxLQQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路19』
贵州卫视,http://113.64.94.175:9901/tsfile/live/1052_1.m3u8$雷蒙影视•IPV4『线路20』
贵州卫视,http://220.169.100.41:10087/udp/239.76.252.198:9000$雷蒙影视•IPV4『线路21』
贵州卫视,http://59.35.185.47:8188/udp/239.77.1.221:5146$雷蒙影视•IPV4『线路22』
贵州卫视,http://58.46.179.245:4022/udp/239.76.252.198:9000$雷蒙影视•IPV4『线路23』
贵州卫视,http://220.169.100.41:10087/udp/239.76.245.198:1234$雷蒙影视•IPV4『线路24』
贵州卫视,http://58.46.210.223:4022/udp/239.76.245.198:1234$雷蒙影视•IPV4『线路25』
贵州卫视,http://58.46.210.223:4022/udp/239.76.252.198:9000$雷蒙影视•IPV4『线路26』
贵州卫视,http://58.46.179.245:4022/udp/239.76.245.198:1234$雷蒙影视•IPV4『线路27』
贵州卫视,http://qwt.zhibotv.top:2016/全网通.php?id=贵州卫视$雷蒙影视•IPV4『线路28』
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.0.230:5146$雷蒙影视•IPV4『线路29』
贵州卫视,http://8.138.7.223/tv/migu3.php?id=gzws$雷蒙影视•IPV4『线路30』
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8$雷蒙影视•IPV4『线路31』
贵州卫视,http://58.17.48.228:808/hls/58/index.m3u8$雷蒙影视•IPV4『线路32』
贵州卫视,http://8.138.7.223/tv/dl/careryun.php?id=39$雷蒙影视•IPV4『线路33』
